pokemon_id,name,species,weight,height,type1,type2,sprite,artwork,shiny_artwork,hp,attack,defense,special_attack,special_defense,speed,gen,romanji,jap_name,flavor_text,female,male,gender_label,special_group
723,dartrix,Blade Quill Pokémon,160,7,grass,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/723.png,78,75,75,70,70,52,generation-vii,Fukuthrow,フクスロー,"A bit of a dandy, it spends its free time preening its wings. Its preoccupation with any dirt on its plumage can leave it unable to battle.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
724,decidueye,Arrow Quill Pokémon,366,16,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/724.png,78,107,75,100,100,70,generation-vii,Junaiper,ジュナイパー,"It fires arrow quills from its wings with such precision, they can pierce a pebble at distances over a hundred yards.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
725,litten,Fire Cat Pokémon,43,4,fire,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/725.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/725.png,45,65,40,60,40,70,generation-vii,Nyabby,ニャビー,"While grooming itself, it builds up fur inside its stomach. It sets the fur alight and spews fiery attacks, which change based on how it coughs.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
726,torracat,Fire Cat Pokémon,250,7,fire,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/726.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/726.png,65,85,50,80,50,90,generation-vii,Nyaheat,ニャヒート,"At its throat, it bears a bell of fire. The bell rings brightly whenever this Pokémon spits fire.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
727,incineroar,Heel Pokémon,830,18,fire,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/727.png,95,115,90,80,90,60,generation-vii,Gaogaen,ガオガエン,"This Pokémon has a violent, selfish disposition. If it’s not in the mood to listen, it will ignore its Trainer’s orders with complete nonchalance.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
728,popplio,Sea Lion Pokémon,75,4,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/728.png,50,54,54,66,56,40,generation-vii,Ashimari,アシマリ,"This Pokémon snorts body fluids from its nose, blowing balloons to smash into its foes. It’s famous for being a hard worker.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
729,brionne,Pop Star Pokémon,175,6,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/729.png,60,69,69,91,81,50,generation-vii,Osyamari,オシャマリ,"A skillful dancer, it creates a sequence of water balloons as it dances, and briskly bombards its enemies.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
730,primarina,Soloist Pokémon,440,18,water,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/730.png,80,74,74,126,116,60,generation-vii,Ashirene,アシレーヌ,It controls its water balloons with song. The melody is learned from others of its kind and is passed down from one generation to the next.,12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
731,pikipek,Woodpecker Pokémon,12,3,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/731.png,35,75,30,30,30,65,generation-vii,Tsutsukera,ツツケラ,It can peck at a rate of 16 times a second to drill holes in trees. It uses the holes for food storage and for nesting.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
732,trumbeak,Bugle Beak Pokémon,148,6,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/732.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/732.png,55,85,50,40,50,75,generation-vii,Kerarappa,ケララッパ,"It eats berries and stores their seeds in its beak. When it encounters enemies or prey, it fires off all the seeds in a burst.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
733,toucannon,Cannon Pokémon,260,11,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/733.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/733.png,80,120,75,75,75,60,generation-vii,Dodekabashi,ドデカバシ,"When it battles, its beak heats up. The temperature can easily exceed 212 degrees Fahrenheit, causing severe burns when it hits.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
734,yungoos,Loitering Pokémon,60,4,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/734.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/734.png,48,70,30,30,30,45,generation-vii,Youngoose,ヤングース,"With its sharp fangs, it will bite anything. It did not originally live in Alola but was imported from another region.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
735,gumshoos,Stakeout Pokémon,142,7,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/735.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/735.png,88,110,60,55,60,45,generation-vii,Dekagoose,デカグース,"When it finds a trace of its prey, it patiently stakes out the location...but it’s always snoozing by nightfall.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
736,grubbin,Larva Pokémon,44,4,bug,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/736.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/736.png,47,62,45,55,45,46,generation-vii,Agojimushi,アゴジムシ,Its strong jaw enables it to scrape trees and slurp out the sap. It normally lives underground.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
737,charjabug,Battery Pokémon,105,5,bug,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/737.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/737.png,57,82,95,55,75,36,generation-vii,Dendimushi,デンヂムシ,"Its body is capable of storing electricity. On camping trips, people are grateful to have one around.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
738,vikavolt,Stag Beetle Pokémon,450,15,bug,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/738.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/738.png,77,70,90,145,75,43,generation-vii,Kuwagannon,クワガノン,"It zips around, on sharp lookout for an opening. It concentrates electrical energy within its large jaws and uses it to zap its enemies.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
739,crabrawler,Boxing Pokémon,70,6,fighting,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/739.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/739.png,47,82,57,42,47,63,generation-vii,Makenkani,マケンカニ,"While guarding its weak points with its pincers, it looks for an opening and unleashes punches. When it loses, it foams at the mouth and faints.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
740,crabominable,Woolly Crab Pokémon,1800,17,fighting,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/740.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/740.png,97,132,77,62,67,43,generation-vii,Kekenkani,ケケンカニ,"It aimed for the top but got lost and ended up on a snowy mountain. Being forced to endure the cold, this Pokémon evolved and grew fur.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
741,oricorio,Dancing Pokémon,34,6,fire,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/741.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/741.png,75,70,70,98,70,93,generation-vii,Odoridori,オドリドリ,"It beats its wings together to create fire. As it moves in the steps of its beautiful dance, it bathes opponents in intense flames.",75.0,25.0,Female 75.0% / Male 25.0%,Ordinary
742,cutiefly,Bee Fly Pokémon,2,1,bug,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/742.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/742.png,40,45,40,55,40,84,generation-vii,Abuly,アブリー,"It feeds on the nectar and pollen of flowers. Because it’s able to sense auras, it can identify which flowers are about to bloom.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
743,ribombee,Bee Fly Pokémon,5,2,bug,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/743.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/743.png,60,55,60,95,70,124,generation-vii,Aburibbon,アブリボン,"It rolls up pollen into puffs. It makes many different varieties, some used as food and others used in battle.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
744,rockruff,Puppy Pokémon,92,5,rock,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/744.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/744.png,45,65,40,30,40,60,generation-vii,Iwanko,イワンコ,"It’s considered to be a good Pokémon for beginners because of its friendliness, but its disposition grows rougher as it grows up.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
745,lycanroc,Wolf Pokémon,250,8,rock,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/745.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/745.png,75,115,65,55,65,112,generation-vii,Lugarugan,ルガルガン,"Its quick movements confuse its enemies. Well equipped with claws and fangs, it also uses the sharp rocks in its mane as weapons.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
746,wishiwashi,Small Fry Pokémon,3,2,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/746.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/746.png,45,20,20,25,25,40,generation-vii,Yowashi,ヨワシ,"When it’s in trouble, its eyes moisten and begin to shine. The shining light attracts its comrades, and they stand together against their enemies.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
747,mareanie,Brutal Star Pokémon,80,4,poison,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/747.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/747.png,50,53,62,43,52,45,generation-vii,Hidoide,ヒドイデ,"It plunges the poison spike on its head into its prey. When the prey has weakened, Mareanie deals the finishing blow with its 10 tentacles.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
748,toxapex,Brutal Star Pokémon,145,7,poison,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/748.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/748.png,50,63,152,53,142,35,generation-vii,Dohidoide,ドヒドイデ,Toxapex crawls along the ocean floor on its 12 legs. It leaves a trail of Corsola bits scattered in its wake.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
749,mudbray,Donkey Pokémon,1100,10,ground,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/749.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/749.png,70,100,70,45,55,45,generation-vii,Dorobanko,ドロバンコ,The mud stuck to Mudbray’s hooves enhances its grip and its powerful running gait.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
750,mudsdale,Draft Horse Pokémon,9200,25,ground,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/750.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/750.png,100,125,100,55,85,35,generation-vii,Banbadoro,バンバドロ,"It spits a mud that provides resistance to both wind and rain, so the walls of old houses were often coated with it.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
751,dewpider,Water Bubble Pokémon,40,3,water,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/751.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/751.png,38,40,52,40,72,27,generation-vii,Shizukumo,シズクモ,It crawls onto the land in search of food. Its water bubble allows it to breathe and protects its soft head.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
752,araquanid,Water Bubble Pokémon,820,18,water,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/752.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/752.png,68,70,92,50,132,42,generation-vii,Onishizukumo,オニシズクモ,"It delivers headbutts with the water bubble on its head. Small Pokémon get sucked into the bubble, where they drown.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
753,fomantis,Sickle Grass Pokémon,15,3,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/753.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/753.png,40,55,35,50,35,35,generation-vii,Karikiri,カリキリ,"During the day, it sleeps and soaks up light. When night falls, it walks around looking for a safer place to sleep.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
754,lurantis,Bloom Sickle Pokémon,185,9,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/754.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/754.png,70,105,90,80,90,45,generation-vii,Lalantes,ラランテス,"It requires a lot of effort to maintain Lurantis’s vivid coloring, but some collectors enjoy this work and treat it as their hobby.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
755,morelull,Illuminating Pokémon,15,2,grass,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/755.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/755.png,40,35,55,65,75,15,generation-vii,Nemasyu,ネマシュ,It scatters spores that flicker and glow. Anyone seeing these lights falls into a deep slumber.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
756,shiinotic,Illuminating Pokémon,115,10,grass,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/756.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/756.png,60,45,80,90,100,30,generation-vii,Mashade,マシェード,Forests where Shiinotic live are treacherous to enter at night. People confused by its strange lights can never find their way home again.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
757,salandit,Toxic Lizard Pokémon,48,6,poison,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/757.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/757.png,48,44,40,71,40,77,generation-vii,Yatoumori,ヤトウモリ,"It burns its bodily fluids to create a poisonous gas. When its enemies become disoriented from inhaling the gas, it attacks them.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
758,salazzle,Toxic Lizard Pokémon,222,12,poison,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/758.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/758.png,68,64,60,111,60,117,generation-vii,Ennewt,エンニュート,"For some reason, only females have been found. It creates a reverse harem of male Salandit that it lives with.",100.0,0.0,Female 100.0% / Male 0.0%,Ordinary
759,stufful,Flailing Pokémon,68,5,normal,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/759.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/759.png,70,75,50,45,50,50,generation-vii,Nuikoguma,ヌイコグマ,"Despite its adorable appearance, when it gets angry and flails about, its arms and legs could knock a pro wrestler sprawling.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
760,bewear,Strong Arm Pokémon,1350,21,normal,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/760.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/760.png,120,125,80,55,60,60,generation-vii,Kiteruguma,キテルグマ,This immensely dangerous Pokémon possesses overwhelming physical strength. Its habitat is generally off-limits.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
761,bounsweet,Fruit Pokémon,32,3,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/761.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/761.png,42,30,38,30,38,32,generation-vii,Amakaji,アマカジ,A delectable aroma pours from its body. They are often swallowed whole by Toucannon lured by that wafting deliciousness.,100.0,0.0,Female 100.0% / Male 0.0%,Ordinary
762,steenee,Fruit Pokémon,82,7,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/762.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/762.png,52,40,48,40,48,62,generation-vii,Amamaiko,アママイコ,"The sepals on its head developed to protect its body. These are quite hard, so even if pecked by bird Pokémon, this Pokémon is totally fine.",100.0,0.0,Female 100.0% / Male 0.0%,Ordinary
763,tsareena,Fruit Pokémon,214,12,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/763.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/763.png,72,120,98,50,98,72,generation-vii,Amajo,アマージョ,"Its long, striking legs aren’t just for show but to be used to kick with skill. In victory, it shows off by kicking the defeated, laughing boisterously.",100.0,0.0,Female 100.0% / Male 0.0%,Ordinary
764,comfey,Posy Picker Pokémon,3,1,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/764.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/764.png,51,52,90,82,110,100,generation-vii,Cuwawa,キュワワー,"It attaches flowers to its highly nutritious vine. This revitalizes the flowers, and they give off an aromatic scent.",75.0,25.0,Female 75.0% / Male 25.0%,Ordinary
765,oranguru,Sage Pokémon,760,15,normal,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/765.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/765.png,90,60,80,90,110,60,generation-vii,Yareyuutan,ヤレユータン,"Known for its extreme intelligence, this Pokémon will look down on inexperienced Trainers, so it’s best suited to veteran Trainers.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
766,passimian,Teamwork Pokémon,828,20,fighting,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/766.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/766.png,100,120,90,40,60,80,generation-vii,Nagetukesaru,ナゲツケサル,They form groups of roughly 20 individuals. Their mutual bond is remarkable—they will never let down a comrade.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
767,wimpod,Turn Tail Pokémon,120,5,bug,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/767.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/767.png,25,35,40,20,30,80,generation-vii,Kosokumushi,コソクムシ,"This Pokémon is a coward. As it desperately dashes off, the flailing of its many legs leaves a sparkling clean path in its wake.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
768,golisopod,Hard Scale Pokémon,1080,20,bug,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/768.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/768.png,75,125,140,60,90,40,generation-vii,Gusokumusha,グソクムシャ,"With a flashing slash of its giant sharp claws, it cleaves seawater—or even air—right in two.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
769,sandygast,Sand Heap Pokémon,700,5,ghost,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/769.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/769.png,55,55,80,70,45,15,generation-vii,Sunaba,スナバァ,"Born from a sand mound playfully built by a child, this Pokémon embodies the grudges of the departed.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
770,palossand,Sand Castle Pokémon,2500,13,ghost,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/770.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/770.png,85,75,110,100,75,35,generation-vii,Sirodethna,シロデスナ,"Possessed people controlled by this Pokémon transformed its sand mound into a castle. As it evolved, its power to curse grew ever stronger.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
771,pyukumuku,Sea Cucumber Pokémon,12,3,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/771.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/771.png,55,60,130,30,130,5,generation-vii,Namakobushi,ナマコブシ,"It’s covered in a slime that keeps its skin moist, allowing it to stay on land for days without drying up.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
772,type-null,Synthetic Pokémon,1205,19,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/772.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/772.png,95,95,95,95,95,59,generation-vii,Null,タイプ：ヌル,The heavy control mask it wears suppresses its intrinsic capabilities. This Pokémon has some hidden special power.,0.0,0.0,Genderless,Legendary
773,silvally,Synthetic Pokémon,1005,23,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/773.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/773.png,95,95,95,95,95,95,generation-vii,Silvady,シルヴァディ,"Its trust in its partner is what awakens it. This Pokémon is capable of changing its type, a flexibility that is well displayed in battle.",0.0,0.0,Genderless,Legendary
